book_id,title,price,rating,availability,url,page_metadata,ingestion_time
677,City of Fallen Angels (The Mortal Instruments #4),11.23,4,1,http://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,17,2026-04-09 15:39:27
676,City of Bones (The Mortal Instruments #1),43.28,1,1,http://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,17,2026-04-09 15:39:27
675,City of Ashes (The Mortal Instruments #2),47.27,1,1,http://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,17,2026-04-09 15:39:27
674,Cell,20.29,4,1,http://books.toscrape.com/catalogue/cell_674/index.html,17,2026-04-09 15:39:27
673,Catching Jordan (Hundred Oaks),50.83,3,1,http://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,17,2026-04-09 15:39:27
672,"Carry On, Warrior: Thoughts on Life Unarmed",31.85,3,1,http://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,17,2026-04-09 15:39:27
671,Carrie,46.23,2,1,http://books.toscrape.com/catalogue/carrie_671/index.html,17,2026-04-09 15:39:27
670,Buying In: The Secret Dialogue Between What We Buy and Who We Are,37.8,4,1,http://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,17,2026-04-09 15:39:27
669,Brain on Fire: My Month of Madness,49.32,5,1,http://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,17,2026-04-09 15:39:27
668,Batman: Europa,32.01,2,1,http://books.toscrape.com/catalogue/batman-europa_668/index.html,17,2026-04-09 15:39:27
667,Barefoot Contessa Back to Basics,28.01,1,1,http://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,17,2026-04-09 15:39:27
666,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,5,1,http://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,17,2026-04-09 15:39:27
665,Balloon Animals,17.03,3,1,http://books.toscrape.com/catalogue/balloon-animals_665/index.html,17,2026-04-09 15:39:27
664,Art Ops Vol. 1,48.8,3,1,http://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,17,2026-04-09 15:39:27
663,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),58.14,4,1,http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,17,2026-04-09 15:39:27
662,Angels Walking (Angels Walking #1),34.2,2,1,http://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,17,2026-04-09 15:39:27
661,Angels & Demons (Robert Langdon #1),51.48,3,1,http://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,17,2026-04-09 15:39:27
660,All the Light We Cannot See,29.87,5,1,http://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,18,2026-04-09 15:39:27
659,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",10.9,2,1,http://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,18,2026-04-09 15:39:27
658,Abstract City,56.37,5,1,http://books.toscrape.com/catalogue/abstract-city_658/index.html,18,2026-04-09 15:39:27
657,A Time of Torment (Charlie Parker #14),48.35,5,1,http://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,18,2026-04-09 15:39:27
656,A Study in Scarlet (Sherlock Holmes #1),16.73,2,1,http://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,18,2026-04-09 15:39:27
655,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",56.48,2,1,http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,18,2026-04-09 15:39:27
654,A People's History of the United States,40.79,2,1,http://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,18,2026-04-09 15:39:27
653,A Man Called Ove,39.72,1,1,http://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,18,2026-04-09 15:39:27
652,A Distant Mirror: The Calamitous 14th Century,14.58,3,1,http://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,18,2026-04-09 15:39:27
651,A Brush of Wings (Angels Walking #3),55.51,1,1,http://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,18,2026-04-09 15:39:27
650,1491: New Revelations of the Americas Before Columbus,21.8,3,1,http://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,18,2026-04-09 15:39:27
649,"The Three Searches, Meaning, and the Story",13.33,3,1,http://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,18,2026-04-09 15:39:27
648,Searching for Meaning in Gailana,38.73,1,1,http://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,18,2026-04-09 15:39:27
647,Rook,37.86,4,1,http://books.toscrape.com/catalogue/rook_647/index.html,18,2026-04-09 15:39:27
646,My Kitchen Year: 136 Recipes That Saved My Life,11.53,2,1,http://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,18,2026-04-09 15:39:27
645,13 Hours: The Inside Account of What Really Happened In Benghazi,27.06,1,1,http://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,18,2026-04-09 15:39:27
644,Will You Won't You Want Me?,13.86,3,1,http://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,18,2026-04-09 15:39:27
643,Tipping Point for Planet Earth: How Close Are We to the Edge?,37.55,1,1,http://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,18,2026-04-09 15:39:27
642,The Star-Touched Queen,32.3,5,1,http://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,18,2026-04-09 15:39:27
641,The Silent Sister (Riley MacPherson #1),46.29,5,1,http://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,18,2026-04-09 15:39:27
640,The Midnight Watch: A Novel of the Titanic and the Californian,26.2,1,1,http://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,19,2026-04-09 15:39:27
639,The Lonely City: Adventures in the Art of Being Alone,33.26,2,1,http://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,19,2026-04-09 15:39:27
638,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,4,1,http://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,19,2026-04-09 15:39:27
637,The Golden Condom: And Other Essays on Love Lost and Found,39.43,1,1,http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,19,2026-04-09 15:39:27
636,The Epidemic (The Program 0.6),14.44,5,1,http://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,19,2026-04-09 15:39:27
635,The Dinner Party,56.54,2,1,http://books.toscrape.com/catalogue/the-dinner-party_635/index.html,19,2026-04-09 15:39:27
634,The Diary of a Young Girl,59.9,3,1,http://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,19,2026-04-09 15:39:27
633,The Children,11.88,3,1,http://books.toscrape.com/catalogue/the-children_633/index.html,19,2026-04-09 15:39:27
632,Stars Above (The Lunar Chronicles #4.5),48.05,2,1,http://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,19,2026-04-09 15:39:27
631,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,21.21,3,1,http://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,19,2026-04-09 15:39:27
630,Raspberry Pi Electronics Projects for the Evil Genius,49.67,4,1,http://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,19,2026-04-09 15:39:27
629,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,1,1,http://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,19,2026-04-09 15:39:27
628,Psycho: Sanitarium (Psycho #1.5),36.97,5,1,http://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,19,2026-04-09 15:39:27
627,Poisonous (Max Revere Novels #3),26.8,3,1,http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,19,2026-04-09 15:39:27
626,One with You (Crossfire #5),15.71,4,1,http://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,19,2026-04-09 15:39:27
625,No Love Allowed (Dodge Cove #1),54.65,4,1,http://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,19,2026-04-09 15:39:27
624,Murder at the 42nd Street Library (Raymond Ambler #1),54.36,4,1,http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,19,2026-04-09 15:39:27
623,Most Wanted,35.28,3,1,http://books.toscrape.com/catalogue/most-wanted_623/index.html,19,2026-04-09 15:39:27
622,"Love, Lies and Spies",20.55,2,1,http://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,19,2026-04-09 15:39:27
621,How to Speak Golf: An Illustrated Guide to Links Lingo,58.32,5,1,http://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,19,2026-04-09 15:39:27
980,In Her Wake,12.84,1,1,http://books.toscrape.com/catalogue/in-her-wake_980/index.html,2,2026-04-09 15:39:27
979,How Music Works,37.32,2,1,http://books.toscrape.com/catalogue/how-music-works_979/index.html,2,2026-04-09 15:39:27
978,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",30.52,3,1,http://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,2,2026-04-09 15:39:27
977,Chase Me (Paris Nights #2),25.27,5,1,http://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,2,2026-04-09 15:39:27
976,Black Dust,34.53,5,1,http://books.toscrape.com/catalogue/black-dust_976/index.html,2,2026-04-09 15:39:27
975,Birdsong: A Story in Pictures,54.64,3,1,http://books.toscrape.com/catalogue/birdsong-a-story-in-pictures_975/index.html,2,2026-04-09 15:39:27
974,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,22.5,3,1,http://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,2,2026-04-09 15:39:27
973,Aladdin and His Wonderful Lamp,53.13,3,1,http://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,2,2026-04-09 15:39:27
972,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,40.3,5,1,http://books.toscrape.com/catalogue/worlds-elsewhere-journeys-around-shakespeares-globe_972/index.html,2,2026-04-09 15:39:27
971,Wall and Piece,44.18,4,1,http://books.toscrape.com/catalogue/wall-and-piece_971/index.html,2,2026-04-09 15:39:27
970,The Four Agreements: A Practical Guide to Personal Freedom,17.66,5,1,http://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,2,2026-04-09 15:39:27
969,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,31.05,3,1,http://books.toscrape.com/catalogue/the-five-love-languages-how-to-express-heartfelt-commitment-to-your-mate_969/index.html,2,2026-04-09 15:39:27
968,The Elephant Tree,23.82,5,1,http://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,2,2026-04-09 15:39:27
967,The Bear and the Piano,36.89,1,1,http://books.toscrape.com/catalogue/the-bear-and-the-piano_967/index.html,2,2026-04-09 15:39:27
966,Sophie's World,15.94,5,1,http://books.toscrape.com/catalogue/sophies-world_966/index.html,2,2026-04-09 15:39:27
965,Penny Maybe,33.29,3,1,http://books.toscrape.com/catalogue/penny-maybe_965/index.html,2,2026-04-09 15:39:27
964,Maude (1883-1993):She Grew Up with the country,18.02,2,1,http://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,2,2026-04-09 15:39:27
963,"In a Dark, Dark Wood",19.63,1,1,http://books.toscrape.com/catalogue/in-a-dark-dark-wood_963/index.html,2,2026-04-09 15:39:27
962,Behind Closed Doors,52.22,4,1,http://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,2,2026-04-09 15:39:27
961,You can't bury them all: Poems,33.63,2,1,http://books.toscrape.com/catalogue/you-cant-bury-them-all-poems_961/index.html,2,2026-04-09 15:39:27
620,Hide Away (Eve Duncan #20),11.84,1,1,http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,20,2026-04-09 15:39:27
619,Furiously Happy: A Funny Book About Horrible Things,41.46,4,1,http://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,20,2026-04-09 15:39:27
618,Everyday Italian: 125 Simple and Delicious Recipes,20.1,5,1,http://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,20,2026-04-09 15:39:27
617,Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,1,1,http://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,20,2026-04-09 15:39:27
616,Eleanor & Park,56.51,5,1,http://books.toscrape.com/catalogue/eleanor-park_616/index.html,20,2026-04-09 15:39:27
615,Dirty (Dive Bar #1),40.83,4,1,http://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,20,2026-04-09 15:39:27
614,Can You Keep a Secret? (Fear Street Relaunch #4),48.64,1,1,http://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,20,2026-04-09 15:39:27
613,Boar Island (Anna Pigeon #19),59.48,3,1,http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,20,2026-04-09 15:39:27
612,A Paris Apartment,39.01,4,1,http://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,20,2026-04-09 15:39:27
611,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,1,1,http://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,20,2026-04-09 15:39:27
610,Troublemaker: Surviving Hollywood and Scientology,48.39,2,1,http://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,20,2026-04-09 15:39:27
609,The Widow,27.26,2,1,http://books.toscrape.com/catalogue/the-widow_609/index.html,20,2026-04-09 15:39:27
608,"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,4,1,http://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,20,2026-04-09 15:39:27
607,The Improbability of Love,59.45,1,1,http://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,20,2026-04-09 15:39:27
606,The Art of Startup Fundraising,21.0,3,1,http://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,20,2026-04-09 15:39:27
605,Take Me Home Tonight (Rock Star Romance #3),53.98,3,1,http://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,20,2026-04-09 15:39:27
604,Sleeping Giants (Themis Files #1),48.74,1,1,http://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,20,2026-04-09 15:39:27
603,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,2,1,http://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,20,2026-04-09 15:39:27
602,Playing with Fire,13.71,3,1,http://books.toscrape.com/catalogue/playing-with-fire_602/index.html,20,2026-04-09 15:39:27
601,Off the Hook (Fishing for Trouble #1),47.67,3,1,http://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,20,2026-04-09 15:39:27
600,Mothering Sunday,13.34,2,1,http://books.toscrape.com/catalogue/mothering-sunday_600/index.html,21,2026-04-09 15:39:27
599,"Mother, Can You Not?",16.89,5,1,http://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,21,2026-04-09 15:39:27
598,M Train,27.18,1,1,http://books.toscrape.com/catalogue/m-train_598/index.html,21,2026-04-09 15:39:27
597,Lilac Girls,17.28,2,1,http://books.toscrape.com/catalogue/lilac-girls_597/index.html,21,2026-04-09 15:39:27
596,Lies and Other Acts of Love,45.14,1,1,http://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,21,2026-04-09 15:39:27
595,Lab Girl,40.85,1,1,http://books.toscrape.com/catalogue/lab-girl_595/index.html,21,2026-04-09 15:39:27
594,Keep Me Posted,20.46,4,1,http://books.toscrape.com/catalogue/keep-me-posted_594/index.html,21,2026-04-09 15:39:27
593,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,3,1,http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,21,2026-04-09 15:39:27
592,Grey (Fifty Shades #4),48.49,4,1,http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,21,2026-04-09 15:39:27
591,"Exit, Pursued by a Bear",51.34,4,1,http://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,21,2026-04-09 15:39:27
590,Daredevils,16.34,3,1,http://books.toscrape.com/catalogue/daredevils_590/index.html,21,2026-04-09 15:39:27
589,Cravings: Recipes for What You Want to Eat,20.5,3,1,http://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,21,2026-04-09 15:39:27
588,Born for This: How to Find the Work You Were Meant to Do,21.59,5,1,http://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,21,2026-04-09 15:39:27
587,Arena,21.36,4,1,http://books.toscrape.com/catalogue/arena_587/index.html,21,2026-04-09 15:39:27
586,Adultery,20.88,5,1,http://books.toscrape.com/catalogue/adultery_586/index.html,21,2026-04-09 15:39:27
585,A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,3,1,http://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,21,2026-04-09 15:39:27
584,A Gentleman's Position (Society of Gentlemen #3),14.75,5,1,http://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,21,2026-04-09 15:39:27
583,11/22/63,48.48,3,1,http://books.toscrape.com/catalogue/112263_583/index.html,21,2026-04-09 15:39:27
582,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,2,1,http://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,21,2026-04-09 15:39:27
581,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,5,1,http://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,21,2026-04-09 15:39:27
580,Without Shame,48.27,5,1,http://books.toscrape.com/catalogue/without-shame_580/index.html,22,2026-04-09 15:39:27
579,Watchmen,58.05,4,1,http://books.toscrape.com/catalogue/watchmen_579/index.html,22,2026-04-09 15:39:27
578,Unlimited Intuition Now,58.87,4,1,http://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,22,2026-04-09 15:39:27
577,Underlying Notes,11.82,2,1,http://books.toscrape.com/catalogue/underlying-notes_577/index.html,22,2026-04-09 15:39:27
576,The Shack,28.03,1,1,http://books.toscrape.com/catalogue/the-shack_576/index.html,22,2026-04-09 15:39:27
575,The New Brand You: Your New Image Makes the Sale for You,44.05,5,1,http://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,22,2026-04-09 15:39:27
574,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,4,1,http://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,22,2026-04-09 15:39:27
573,The Flowers Lied,16.68,2,1,http://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,22,2026-04-09 15:39:27
572,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,1,1,http://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,22,2026-04-09 15:39:27
571,The Book of Mormon,24.57,3,1,http://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,22,2026-04-09 15:39:27
570,The Art and Science of Low Carbohydrate Living,52.98,5,1,http://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,22,2026-04-09 15:39:27
569,The Alien Club,54.4,1,1,http://books.toscrape.com/catalogue/the-alien-club_569/index.html,22,2026-04-09 15:39:27
568,Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,5,1,http://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,22,2026-04-09 15:39:27
567,Nap-a-Roo,25.08,1,1,http://books.toscrape.com/catalogue/nap-a-roo_567/index.html,22,2026-04-09 15:39:27
566,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,4,1,http://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,22,2026-04-09 15:39:27
565,Modern Day Fables,47.44,2,1,http://books.toscrape.com/catalogue/modern-day-fables_565/index.html,22,2026-04-09 15:39:27
564,If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,1,1,http://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,22,2026-04-09 15:39:27
563,"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,4,1,http://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,22,2026-04-09 15:39:27
562,Dress Your Family in Corduroy and Denim,43.68,3,1,http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,22,2026-04-09 15:39:27
561,Don't Forget Steven,33.23,1,1,http://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,22,2026-04-09 15:39:27
560,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,2,1,http://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,23,2026-04-09 15:39:27
559,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,4,1,http://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,23,2026-04-09 15:39:27
558,A Shard of Ice (The Black Symphony Saga #1),56.63,3,1,http://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,23,2026-04-09 15:39:27
557,A Hero's Curse (The Unseen Chronicles #1),50.49,3,1,http://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html,23,2026-04-09 15:39:27
556,23 Degrees South: A Tropical Tale of Changing Whether...,35.79,2,1,http://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html,23,2026-04-09 15:39:27
555,"Zero to One: Notes on Startups, or How to Build the Future",34.06,3,1,http://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,23,2026-04-09 15:39:27
554,Why Not Me?,17.76,1,1,http://books.toscrape.com/catalogue/why-not-me_554/index.html,23,2026-04-09 15:39:27
553,When Breath Becomes Air,39.36,2,1,http://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,23,2026-04-09 15:39:27
552,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,2,1,http://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html,23,2026-04-09 15:39:27
551,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,5,1,http://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html,23,2026-04-09 15:39:27
550,The New Drawing on the Right Side of the Brain,43.02,3,1,http://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,23,2026-04-09 15:39:27
549,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,4,1,http://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,23,2026-04-09 15:39:27
548,The Martian (The Martian #1),41.39,2,1,http://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html,23,2026-04-09 15:39:27
547,The High Mountains of Portugal,51.15,1,1,http://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,23,2026-04-09 15:39:27
546,The Grownup,35.88,1,1,http://books.toscrape.com/catalogue/the-grownup_546/index.html,23,2026-04-09 15:39:27
545,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,1,1,http://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html,23,2026-04-09 15:39:27
544,South of Sunshine,28.93,1,1,http://books.toscrape.com/catalogue/south-of-sunshine_544/index.html,23,2026-04-09 15:39:27
543,Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,5,1,http://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,23,2026-04-09 15:39:27
542,Silence in the Dark (Logan Point #4),58.33,3,1,http://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html,23,2026-04-09 15:39:27
541,Shadows of the Past (Logan Point #1),39.67,5,1,http://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html,23,2026-04-09 15:39:27
540,Roller Girl,14.1,5,1,http://books.toscrape.com/catalogue/roller-girl_540/index.html,24,2026-04-09 15:39:27
539,Rising Strong,21.82,3,1,http://books.toscrape.com/catalogue/rising-strong_539/index.html,24,2026-04-09 15:39:27
538,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,1,1,http://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,24,2026-04-09 15:39:27
537,Please Kill Me: The Uncensored Oral History of Punk,31.19,4,1,http://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,24,2026-04-09 15:39:27
536,Out of Print: City Lights Spotlight No. 14,53.64,5,1,http://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,24,2026-04-09 15:39:27
535,My Life Next Door (My Life Next Door ),36.39,5,1,http://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html,24,2026-04-09 15:39:27
534,Miller's Valley,58.54,2,1,http://books.toscrape.com/catalogue/millers-valley_534/index.html,24,2026-04-09 15:39:27
533,Man's Search for Meaning,29.48,3,1,http://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,24,2026-04-09 15:39:27
